date,minute_i,open_price,close_price,position,minute_ret
20220106,64,6401.835981049958,6406.096770388427,1,0.000665557404326167
20220106,65,6404.765273720155,6402.368579717266,1,-0.00037420481476868606
20220106,66,6402.368579717266,6405.564171721118,1,0.0004991265285752
20220106,67,6404.765273720155,6402.102280383612,1,-0.0004157831275206636
20220106,68,6402.102280383612,6405.564171721118,1,0.0005407428975499062
20220106,69,6405.564171721118,6407.960865724008,1,0.0003741581441756292
20220106,70,6407.960865724008,6401.835981049958,1,-0.0009558242945602036
20220106,71,6400.77078371534,6395.1784977086,1,-0.0008736894658012417
20220106,72,6395.444797042253,6393.31440237302,1,-0.0003331112591603569
20220106,73,6393.048103039365,6391.450307037439,1,-0.00024992710459437184
20220106,74,6391.450307037439,6389.05361303455,1,-0.00037498437565108844
20220106,75,6389.05361303455,6384.526524362426,1,-0.0007085695231744404
20220106,77,6385.32542236339,6386.124320364353,1,0.0001251146884642118
20220106,78,6385.591721697044,6387.455817032624,1,0.000291922098502706
20220106,79,6387.455817032624,6396.776293710525,1,0.0014591845243059343
20220106,80,6397.04259304418,6397.5751917114885,1,8.325701440359268e-05
20220106,81,6397.841491045143,6395.977395709563,1,-0.00029136316337141643
20220106,82,6395.977395709563,6393.31440237302,1,-0.0004163544008659592
20220106,83,6393.31440237302,6394.113300373982,1,0.0001249583472173743
20220106,84,6393.31440237302,6392.78180370571,1,-8.330556481184193e-05
20220106,85,6393.31440237302,6400.238185048032,1,0.0010829723425525017
20220106,86,6400.238185048032,6405.297872387465,1,0.0007905467254722964
20220106,87,6405.297872387465,6402.901178384575,1,-0.00037417369974646064
20220106,88,6402.901178384575,6401.037083048995,1,-0.0002911329229746684
20220106,89,6401.30338238265,6405.03157305381,1,0.0005824111822945177
20220106,90,6405.297872387465,6396.776293710525,1,-0.0013303953768762922
20220106,91,6396.776293710525,6394.645899041291,1,-0.0003330419216518443
20220106,92,6394.645899041291,6401.037083048995,1,0.0009994586265771321
20220106,93,6401.037083048995,6413.286852397094,1,0.001913716353954431
20220106,94,6412.487954396131,6413.553151730748,1,0.00016611295681068228
20220106,96,6413.8194510644025,6417.015043068253,1,0.0004982354162339497
20220106,97,6416.4824444009455,6412.221655062476,1,-0.0006640381821955144
20220106,98,6412.487954396131,6411.15645772786,1,-0.00020764119601324182
20220106,99,6411.422757061513,6415.150947732674,1,0.0005814919421831544
20220106,100,6414.618349065366,6410.623859060551,1,-0.000622716705413473
20220106,101,6409.558661725933,6408.493464391316,1,-0.00016618887365493773
20220106,102,6409.0260630586245,6411.15645772786,1,0.0003324053683468886
20220106,103,6411.15645772786,6409.558661725933,1,-0.00024922118380066305
20220106,104,6409.824961059588,6415.949845733638,1,0.0009555463232240324
20220106,105,6415.949845733638,6416.216145067291,1,4.1505831569255136e-05
20220106,106,6415.150947732674,6414.88464839902,1,-4.1511000414939936e-05
20220106,107,6414.88464839902,6414.618349065366,1,-4.1512723649828054e-05
20220106,108,6414.35204973171,6415.150947732674,1,0.0001245485116452283
20220106,109,6415.150947732674,6417.547641735563,1,0.00037359900373612476
20220106,110,6417.813941069217,6413.8194510644025,1,-0.0006224066390041472
20220106,111,6413.8194510644025,6413.553151730748,1,-4.1519618019569826e-05
20220106,112,6413.8194510644025,6417.015043068253,1,0.0004982354162339497
20220106,113,6417.547641735563,6423.139927742303,1,0.0008714054525083004
20220106,114,6423.139927742303,6425.802921078847,1,0.0004145936981758691
20220106,115,6425.2703224115385,6426.069220412501,1,0.00012433687002633143
20220106,117,6426.60181907981,6430.063710417316,1,0.0005386814735008905
20220106,118,6430.33000975097,6431.927805752897,1,0.0002484780718103874
20220106,119,6431.927805752897,6431.128907751933,1,-0.00012420817289793273
20220106,120,6428.199615081736,6427.400717080773,1,-0.00012428021044785797
20220106,121,6428.199615081736,6429.797411083662,1,0.00024856042089571595
20220106,122,6429.797411083662,6428.199615081736,1,-0.0002484986539657008
20220106,123,6428.46591441539,6422.34102974134,1,-0.0009527754763878349
20220106,124,6422.607329074996,6418.346539736525,1,-0.0006634049257818742
20220106,125,6418.080240402871,6416.216145067291,1,-0.0002904443799012224
20220106,126,6416.216145067291,6417.281342401909,1,0.00016601643562719204
20220106,127,6417.281342401909,6421.009533073068,1,0.0005809610756077888
20220106,128,6421.009533073068,6424.205125076921,1,0.0004976775049769788
20220106,129,6424.205125076921,6427.933315748082,1,0.0005803349361632737
20220106,130,6428.199615081736,6421.275832406724,1,-0.001077095157214436
20220106,131,6421.275832406724,6419.411737071143,1,-0.00029029983826156514
20220106,132,6419.411737071143,6422.074730407686,1,0.0004148344810419591
20220106,133,6422.074730407686,6417.813941069217,1,-0.0006634599436057265
20220106,134,6417.813941069217,6420.210635072106,1,0.0003734439834024439
20220106,135,6420.210635072106,6421.808431074032,1,0.00024886971670334823
20220106,136,6422.074730407686,6423.406227075958,1,0.0002073312323769283
20220106,137,6423.672526409612,6426.069220412501,1,0.0003731033910951975
20220106,138,6426.069220412501,6425.536621745193,1,-8.288094152741898e-05
20220106,139,6425.802921078847,6430.596309084625,1,0.0007459593866556702
20220106,140,6430.596309084625,6429.797411083662,1,-0.00012423389100546522
20220106,141,6429.264812416353,6430.86260841828,1,0.0002485192395311753
20220106,142,6430.86260841828,6431.395207085588,1,8.281916435448622e-05
20220106,143,6430.596309084625,6431.128907751933,1,8.282259400349545e-05
20220106,144,6431.128907751933,6430.33000975097,1,-0.00012422360248454112
20220106,145,6430.596309084625,6429.531111750008,1,-0.00016564518800732397
20220106,146,6430.063710417316,6431.128907751933,1,0.00016565890830788632
20220106,147,6431.128907751933,6430.596309084625,1,-8.281573498947203e-05
20220106,148,6430.596309084625,6429.797411083662,1,-0.00012423389100546522
20220106,149,6430.86260841828,6435.123397756748,1,0.000662553314837
20220106,150,6435.123397756748,6428.998513082698,1,-0.0009517897786055496
20220106,151,6428.46591441539,6427.134417747118,1,-0.00020712510356257763
20220106,152,6427.134417747118,6425.2703224115385,1,-0.00029003521856219017
20220106,153,6425.802921078847,6429.264812416353,1,0.000538748445917836
20220106,154,6429.264812416353,6432.460404420205,1,0.0004970384790621285
20220106,155,6432.194105086551,6434.857098423095,1,0.0004140101018466069
20220106,156,6434.857098423095,6433.525601754823,1,-0.00020691938420791534
20220106,157,6433.525601754823,6433.791901088477,1,4.1392441740173425e-05
20220106,158,6433.791901088477,6430.596309084625,1,-0.000496688741721818
20220106,159,6430.596309084625,6431.661506419242,1,0.00016564518800721295
20220106,160,6430.596309084625,6426.868118413465,1,-0.0005797581580254674
20220106,161,6426.60181907981,6420.743233739415,1,-0.0009116148013095238
20220106,162,6420.47693440576,6420.743233739415,1,4.147656574038372e-05
20220106,163,6421.542131740378,6423.938825743267,1,0.00037322717093823954
20220106,166,6424.471424410575,6425.2703224115385,1,0.00012435233160634773
20220106,167,6425.2703224115385,6427.400717080773,1,0.0003315649867372539
20220106,168,6427.933315748082,6430.86260841828,1,0.00045571298367708124
