date,ret,cum_ret
20220701,0.0012579278509081693,0.0012579278509081693
20220704,-0.0004051720252222779,0.0008527558256858914
20220705,-0.0005407174180527274,0.00031203840763316393
20220706,-0.0029155153647496546,-0.0026034769571164906
20220707,-0.002891403916192914,-0.0054948808733094046
20220708,0.0004961436110233475,-0.004998737262286057
20220711,0.0,-0.004998737262286057
20220712,0.0015301168114806307,-0.0034686204508054264
20220713,0.0,-0.0034686204508054264
20220714,-0.0027296943998199596,-0.006198314850625386
20220715,0.0,-0.006198314850625386
20220718,0.0,-0.006198314850625386
20220719,-0.0005172462953423329,-0.006715561145967719
20220720,9.379983116053481e-05,-0.006621761314807184
20220721,0.0006590183947230432,-0.005962742920084141
20220722,0.0,-0.005962742920084141
20220725,0.0012839543500036132,-0.004678788570080528
20220726,0.0,-0.004678788570080528
20220727,-0.0030812969518576594,-0.007760085521938187
20220728,0.0,-0.007760085521938187
20220729,0.001437268042912665,-0.006322817479025522
20220801,-0.00024011418923919337,-0.006562931668264715
20220802,0.0010358061498680904,-0.005527125518396625
20220803,0.0014175511348487602,-0.004109574383547865
20220804,0.0018647045711143173,-0.0022448698124335476
20220805,0.0,-0.0022448698124335476
20220808,0.0005804104429054657,-0.0016644593695280818
20220809,0.00014468637627307324,-0.0015197729932550086
20220810,-0.0005376702500994313,-0.00205744324335444
20220811,0.0,-0.00205744324335444
20220812,-0.001145682549488658,-0.003203125792843098
20220815,1.7802246632392382e-07,-0.003202947770376774
20220816,0.00014378159283467973,-0.003059166177542094
20220817,0.0006197286331284246,-0.0024394375444136696
20220818,-0.0020143174806518394,-0.004453755025065509
20220819,-0.0015857032945942873,-0.006039458319659796
20220822,0.0006230255350756497,-0.0054164327845841465
20220823,-0.0017340911521170899,-0.007150523936701236
20220824,0.0,-0.007150523936701236
20220825,0.0023024425787677716,-0.004848081357933465
20220826,0.0,-0.004848081357933465
20220829,5.005207697994507e-05,-0.00479802928095352
20220830,0.0003453549755785268,-0.004452674305374993
20220831,0.0002951594232385446,-0.004157514882136448
20220901,-0.0020571826328634746,-0.006214697514999923
20220902,4.986287708796944e-05,-0.006164834637911953
20220905,0.00030029782552465356,-0.0058645368123873
20220906,0.0013930175400824751,-0.004471519272304825
20220907,-0.0007901771480411934,-0.005261696420346018
20220908,-0.0008873312070438732,-0.006149027627389891
20220909,0.00014586490627399584,-0.0060031627211158956
20220913,-0.00024211188572087483,-0.00624527460683677
20220914,0.00024534263024678094,-0.0059999319765899894
20220915,-0.00099223457884412,-0.0069921665554341095
20220916,0.00035144090772165626,-0.006640725647712453
20220919,-0.00040633883784979563,-0.007047064485562249
20220920,0.0005082953940560575,-0.006538769091506191
20220921,0.0007177042513270004,-0.005821064840179191
20220922,-0.0012873514616128512,-0.007108416301792042
20220923,0.0025848105176826675,-0.004523605784109375
20220926,-0.0005147101669320531,-0.005038315951041428
20220927,-0.0004161897825409877,-0.005454505733582415
20220928,0.001714571930411024,-0.0037399338031713913
20220929,5.9315930944769946e-08,-0.0037398744872404466
20220930,-0.00036694290172278876,-0.004106817388963235
20221010,0.0015912645425609773,-0.002515552846402258
20221011,0.00010633962826844812,-0.00240921321813381
20221012,-0.00015965849333765547,-0.0025688717114714654
20221013,0.0,-0.0025688717114714654
20221014,-0.000831326963491974,-0.0034001986749634394
20221017,0.0004172099087352832,-0.0029829887662281562
20221018,-5.2034550941826296e-05,-0.0030350233171699825
20221019,-0.0005797568198272485,-0.003614780136997231
20221020,-0.003834121450364991,-0.007448901587362222
20221021,-0.0034184308880773617,-0.010867332475439584
20221024,-0.0017620629235394203,-0.012629395398979004
