date,ret,cum_ret
20220722,0.0009718266150076094,0.0009718266150076094
20220725,-0.0043218996093885576,-0.003350072994380948
20220726,0.0016773875913006497,-0.0016726854030802984
20220727,0.001963818088867364,0.0002911326857870655
20220728,-0.001939569607673497,-0.0016484369218864314
20220729,-0.003815835038050608,-0.005464271959937039
20220801,0.0023908305182862577,-0.0030734414416507816
20220802,-0.00559731613293768,-0.008670757574588461
20220803,0.018434760645272275,0.009764003070683813
20220804,-0.0034237434829141877,0.0063402595877696255
20220805,0.013602576219793105,0.01994283580756273
20220808,0.0029214841224287635,0.022864319929991495
20220809,2.9009045205863337e-05,0.022893328975197358
20220810,-0.003926538770372856,0.018966790204824502
20220811,-0.0011536217625000011,0.0178131684423245
20220812,0.0017346745368937988,0.0195478429792183
20220815,-7.743688860839537e-05,0.019470406090609904
20220816,-0.003769582272694527,0.015700823817915377
20220817,-0.006515288968902855,0.009185534849012522
20220818,-0.000897490387946509,0.008288044461066013
20220819,0.007293896066263517,0.01558194052732953
20220822,-0.0008266570959827302,0.0147552834313468
20220823,-0.0014356952667957668,0.013319588164551033
20220824,0.004081250479479603,0.017400838644030636
20220825,0.003905225244555277,0.021306063888585913
20220826,0.007513495738082132,0.028819559626668045
20220829,-0.0027827790426891985,0.026036780583978847
20220830,-0.0022080591811448613,0.023828721402833986
20220831,0.006586287754321685,0.03041500915715567
20220901,0.0053073649957370295,0.0357223741528927
20220902,-0.0022196065208905935,0.033502767632002106
20220905,-0.0031870020990382164,0.03031576553296389
20220906,0.003062778717551895,0.033378544250515785
20220907,-0.0014428234596488565,0.03193572079086693
20220908,-0.0009953771820028212,0.030940343608864107
20220909,0.0006122883758963305,0.03155263198476044
20220913,-0.002528808640455127,0.02902382334430531
20220914,-0.0020044576837359163,0.027019365660569394
20220915,0.003127843464828306,0.0301472091253977
20220916,0.01304720670842463,0.04319441583382233
20220919,-0.00531358143833105,0.03788083439549128
20220920,-0.0020138607709392353,0.035866973624552045
20220921,-0.0006038333019111608,0.035263140322640885
20220922,-0.0016396992853386916,0.03362344103730219
20220923,-0.009194983658618816,0.024428457378683377
20220926,-0.001110036369064371,0.023318421009619006
20220927,0.009075592394705123,0.03239401340432413
20220928,0.00577228052612222,0.03816629393044635
20220929,0.006384486324623628,0.04455078025506998
20220930,-0.001207756429468354,0.04334302382560162
20221010,0.010205892602035638,0.05354891642763726
20221011,-0.0032243007832907233,0.05032461564434654
20221012,0.014441360190874275,0.06476597583522081
20221013,-0.0015232693513740347,0.06324270648384678
20221014,0.005394031714780034,0.06863673819862681
20221017,0.004875881083017952,0.07351261928164476
20221018,-0.0037344403964936213,0.06977817888515114
20221019,-0.005882914881565893,0.06389526400358525
20221020,-0.00014939507518474393,0.0637458689284005
20221021,-0.00037261921569053946,0.06337324971270997
20221024,-0.010302926730018425,0.05307032298269154
20221025,-0.0108312201869315,0.04223910279576004
20221026,-0.005424859935682758,0.036814242860077284
20221027,0.005073310089536598,0.04188755294961388
20221028,0.01586497672734244,0.05775252967695632
20221031,0.00016468781118750275,0.057917217488143824
20221101,0.01018722499915159,0.06810444248729541
20221102,0.001450322628882672,0.06955476511617809
20221103,0.00010156442010822442,0.06965632953628631
20221104,-0.0014444780111926292,0.06821185152509368
20221107,-0.002623415369791937,0.06558843615530174
20221108,0.0017631403502107457,0.06735157650551249
20221109,-0.011830574266111116,0.055521002239401374
20221110,-0.0034911574968230497,0.052029844742578324
20221111,0.0065496137763274564,0.05857945851890578
20221114,0.0029338559854230617,0.06151331450432884
20221115,-0.0016029925950834523,0.05991032190924539
20221116,-0.0027917580589992275,0.05711856385024616
20221117,0.006065412385806268,0.06318397623605243
20221118,0.007301957462370168,0.0704859336984226
20221121,0.003041667418941074,0.07352760111736367
20221122,0.013726403768000939,0.08725400488536461
20221123,-0.0061613133163729294,0.08109269156899168
20221124,-0.0006165744168407095,0.08047611715215097
20221125,-0.0003460621971257405,0.08013005495502523
20221128,-0.002434730702666199,0.07769532425235903
20221129,0.0017050368043085573,0.07940036105666759
20221130,-0.0010532774945555268,0.07834708356211206
20221201,-0.0002713022647684582,0.0780757812973436
20221202,-0.0020583860371399254,0.07601739526020368
20221205,-0.002602236497772581,0.0734151587624311
20221206,-0.0016779561261128784,0.07173720263631822
20221207,-0.0014936105883097683,0.07024359204800845
20221208,-0.002291056318700413,0.06795253572930804
20221209,-0.0022751963294928013,0.06567733939981524
