date,ret,cum_ret
20220701,-0.012067641399125195,-0.012067641399125195
20220704,-0.003460402965913212,-0.015528044365038407
20220705,0.0023916152170595506,-0.013136429147978856
20220706,0.008319773082519188,-0.004816656065459668
20220707,-0.00732550618115313,-0.012142162246612798
20220708,-0.011270457382272947,-0.023412619628885745
20220711,-0.006509564335018259,-0.029922183963904003
20220712,-0.011003509568288772,-0.040925693532192775
20220713,0.005988821627482932,-0.03493687190470984
20220714,0.0038949553149274507,-0.031041916589782392
20220715,0.01646025922326433,-0.014581657366518064
20220718,-0.0008383314057218705,-0.015419988772239934
20220719,0.0062131888644019195,-0.009206799907838015
20220720,-0.010020976698320472,-0.019227776606158486
20220721,0.00025406390739246554,-0.01897371269876602
20220722,0.016059582715454157,-0.002914129983311864
20220725,-0.008380084977406499,-0.011294214960718363
20220726,-0.006790062305699451,-0.018084277266417814
20220727,-0.0032699499498393125,-0.021354227216257127
20220728,0.006898640015613355,-0.014455587200643771
20220729,0.006192806228925818,-0.008262780971717953
20220801,-0.001565365739562119,-0.009828146711280072
20220802,0.006204378639220853,-0.003623768072059219
20220803,0.007761905877443631,0.004138137805384412
20220804,-5.3633894005145066e-05,0.004084503911379267
20220805,0.005118612358670616,0.009203116270049883
20220808,-0.005127267510424138,0.004075848759625744
20220809,-0.002363676013360294,0.0017121727462654501
20220810,-0.0034808855661381255,-0.0017687128198726754
20220811,0.014567048987832676,0.01279833616796
20220812,-0.004772166725642957,0.008026169442317044
20220815,0.002676569047951549,0.010702738490268593
20220816,-0.0068384998751109816,0.0038642386151576114
20220817,0.0056229530170196496,0.009487191632177261
20220818,-0.009936174061398684,-0.00044898242922142284
20220819,-0.0038351061867768488,-0.004284088615998272
20220822,-0.004459117099234966,-0.008743205715233238
20220823,-0.007570069535075663,-0.0163132752503089
20220824,0.011734811013116686,-0.004578464237192215
20220825,0.0013371499485582694,-0.0032413142886339452
20220826,-0.0005418532781981122,-0.0037831675668320575
20220829,-0.007502018073930139,-0.011285185640762196
20220830,-0.002823160451523754,-0.01410834609228595
20220831,0.00868051506422185,-0.005427831028064101
20220901,0.0002606394467734585,-0.005167191581290642
20220902,0.0006350159585138959,-0.004532175622776746
20220905,-0.006358943534879202,-0.010891119157655949
20220906,0.005418388593204981,-0.005472730564450967
20220907,-0.006465446128457564,-0.011938176692908531
20220908,0.0018749534440976046,-0.010063223248810926
20220909,0.0030925128986811767,-0.00697071035012975
20220913,-0.00028185342793274337,-0.007252563778062493
20220914,0.003874915637454346,-0.003377648140608147
20220915,0.001332108240638119,-0.002045539899970028
20220916,0.005516781320725861,0.003471241420755833
20220919,-0.008293882684877074,-0.004822641264121241
20220920,0.0009674902567632371,-0.003855151007358004
20220921,0.00047262647691270754,-0.0033825245304452967
20220922,-0.012297080048169318,-0.015679604578614614
20220923,-0.005944064069474897,-0.02162366864808951
20220926,0.0053443277169229475,-0.016279340931166564
20220927,0.006165825278795389,-0.010113515652371174
20220928,-0.006118019559066656,-0.01623153521143783
20220929,0.000654496497223489,-0.015577038714214342
20220930,-0.001515006999591173,-0.017092045713805515
20221010,0.004856204377847506,-0.012235841335958009
20221011,-0.001340919127093776,-0.013576760463051785
20221012,0.016927248904112346,0.0033504884410605618
20221013,0.004428701713425909,0.0077791901544864706
20221014,0.00841270213623213,0.0161918922907186
20221017,-0.0023467110735041485,0.013845181217214453
20221018,-0.0020805400073413693,0.011764641209873083
20221019,-0.004038533746301143,0.007726107463571941
20221020,-0.0058524290738971585,0.0018736783896747822
20221021,-0.0009524229795392358,0.0009212554101355463
20221024,-0.021908221263517325,-0.020986965853381778
20221025,0.005784918778636294,-0.015202047074745484
20221026,0.004376841338841753,-0.010825205735903731
20221027,0.004756437395764257,-0.006068768340139474
20221028,0.005992597751991013,-7.61705881484609e-05
20221031,0.004222836682949649,0.004146666094801188
20221101,0.005752604272306283,0.009899270367107471
20221102,0.005184806628348304,0.015084076995455775
20221103,-0.008555607782366303,0.006528469213089472
20221104,0.012388116626716683,0.018916585839806155
20221107,-0.007658742379478722,0.011257843460327432
20221108,0.0011128265494899647,0.012370670009817397
20221109,-0.007603506650879943,0.004767163358937454
20221110,-0.002049208995421492,0.002717954363515962
20221111,-0.0006249523778740773,0.0020930019856418847
20221114,0.0040014343258124585,0.006094436311454343
20221115,0.0031679746207043946,0.009262410932158738
20221116,-0.009003847459669756,0.0002585634724889818
20221117,0.0015092076162299684,0.0017677710887189502
20221118,-0.004438086810919839,-0.002670315722200889
20221121,-0.0010044041386383373,-0.003674719860839226
20221122,0.003620280385478347,-5.443947536087901e-05
20221123,-0.00920109719366835,-0.00925553666902923
20221124,-0.005620105324154023,-0.014875641993183253
20221125,-0.009340780640183954,-0.024216422633367207
20221128,0.006998291476180252,-0.017218131157186956
20221129,0.0073743719300818356,-0.00984375922710512
20221130,-0.001658721348237302,-0.011502480575342422
20221201,-0.010871657840407889,-0.02237413841575031
20221202,-0.0010865713803968058,-0.023460709796147117
20221205,-0.011571190023885292,-0.03503189982003241
20221206,-0.00013383177126047308,-0.03516573159129288
20221207,0.0015071428698992806,-0.0336585887213936
20221208,-0.008408293936522426,-0.04206688265791603
20221209,0.004338117930315577,-0.03772876472760045
20221212,-0.006139987066959396,-0.043868751794559846
20221213,0.0014165605433696937,-0.04245219125119015
20221214,-0.00010284312165209641,-0.04255503437284225
20221215,-0.006584169811404084,-0.04913920418424633
20221216,0.005306499586437918,-0.043832704597808414
20221219,0.008531724415322572,-0.03530098018248584
20221220,0.0031442513077661882,-0.03215672887471965
20221221,-0.003693245381128807,-0.03584997425584846
20221222,0.007027972917559078,-0.028822001338289382
20221223,-0.0029562704069910906,-0.03177827174528047
20221226,0.00026130894441023234,-0.03151696280087024
20221227,-0.0037933339643151376,-0.03531029676518538
20221228,-0.0034459350944842093,-0.03875623185966959
20221229,-0.0001503903248479821,-0.03890662218451757
20221230,-0.004630071333435848,-0.04353669351795342
20230103,0.006565951484375443,-0.036970742033577975
20230104,0.0004712756710808508,-0.036499466362497124
20230105,-0.0005899529214615784,-0.0370894192839587
20230106,0.001811773943985795,-0.03527764533997291
20230109,0.0017447263493252096,-0.0335329189906477
20230110,-0.004128624805668557,-0.037661543796316255
20230111,-0.0024220759068976916,-0.040083619703213946
20230112,-0.0030338185285683217,-0.04311743823178227
20230113,-0.0001988249782212126,-0.04331626321000348
20230116,0.010456232330021797,-0.03286003087998168
20230117,-0.0022198365397244624,-0.035079867419706146
20230118,-0.0013532797134596652,-0.03643314713316581
20230119,-0.006214436791262434,-0.042647583924428245
20230120,-0.009297894820612163,-0.05194547874504041
20230130,0.002135290022427183,-0.049810188722613224
20230131,0.0047722543323489575,-0.04503793439026427
20230201,0.0014704347645817517,-0.043567499625682515
20230202,-0.00914835302927608,-0.052715852654958595
20230203,0.0009695123500077507,-0.051746340304950844
20230206,-0.005690210995620504,-0.05743655130057135
20230207,0.004981331335107697,-0.05245521996546365
20230208,-0.005469170040901528,-0.05792439000636518
20230209,-0.0045640989121398245,-0.062488488918505
20230210,0.006168656937560746,-0.05631983198094426
20230213,-0.003186735843261679,-0.059506567824205936
20230214,0.002650531449263749,-0.05685603637494219
20230215,-0.003152341484996435,-0.06000837785993862
20230216,0.015984072115368786,-0.044024305744569836
20230217,0.006398230376640557,-0.03762607536792928
20230220,0.015762583078024917,-0.021863492289904363
20230221,-0.0003950728067020348,-0.022258565096606397
20230222,0.003389681039081882,-0.018868884057524515
20230223,0.0008727400332280144,-0.0179961440242965
20230224,-0.004878266614758875,-0.022874410639055376
20230227,-0.0032038318013996037,-0.02607824244045498
20230228,0.0043778314339639746,-0.021700411006491005
20230301,-0.004547505510308469,-0.026247916516799474
20230302,-0.00435539571377308,-0.030603312230572555
