date,ret,cum_ret
20220722,-0.024555291248144262,-0.024555291248144262
20220725,-0.01534881611700123,-0.03990410736514549
20220726,0.012763082640370405,-0.027141024724775087
20220727,0.009482719433338671,-0.017658305291436416
20220728,-0.0017056394924079843,-0.0193639447838444
20220729,0.004600746995872984,-0.014763197787971416
20220801,-0.006630376602447696,-0.021393574390419112
20220802,-0.037920161834228194,-0.05931373622464731
20220803,0.01433390797895362,-0.04497982824569369
20220804,-0.02416700362443347,-0.06914683187012716
20220805,0.007445703503935364,-0.06170112836619179
20220808,0.004081624839276987,-0.057619503526914806
20220809,0.0075936217814169815,-0.050025881745497824
20220810,0.013834203574558779,-0.036191678170939046
20220811,0.00015879434827748007,-0.036032883822661566
20220812,0.005792975438644321,-0.030239908384017244
20220815,0.005739819079040087,-0.024500089304977157
20220816,0.014793399167038035,-0.009706690137939122
20220817,-3.3444072808475056e-05,-0.009740134210747597
20220818,0.003932867916967897,-0.0058072662937797
20220819,-0.011110953100295529,-0.01691821939407523
20220822,0.010747069316561553,-0.006171150077513676
20220823,-0.0022897685762135467,-0.008460918653727223
20220824,0.0014986584261182934,-0.00696226022760893
20220825,-0.0335754713117683,-0.04053773153937723
20220826,-0.008740604709344235,-0.049278336248721466
20220829,-0.004596731532939269,-0.053875067781660735
20220830,-0.006034883063513519,-0.059909950845174254
20220831,-0.01991016602033413,-0.07982011686550838
20220901,-0.0025402074573024347,-0.08236032432281082
20220902,0.015169607003091334,-0.06719071731971948
20220905,-0.003181757865782897,-0.07037247518550238
20220906,-0.0027617977944834893,-0.07313427297998587
20220907,-0.01760378302503207,-0.09073805600501794
20220908,0.011890436888107425,-0.07884761911691052
20220909,0.009532696423347531,-0.06931492269356299
20220913,-0.001480093183076181,-0.07079501587663917
20220914,0.004493298088674047,-0.06630171778796512
20220915,-0.02403496376383607,-0.09033668155180119
20220916,0.0002894769894811189,-0.09004720456232007
20220919,-0.019447202648956607,-0.10949440721127668
20220920,0.0061068172391763875,-0.10338758997210029
20220921,0.005227064829374517,-0.09816052514272577
20220922,-0.011644063863076037,-0.10980458900580181
20220923,-0.029139126212279653,-0.13894371521808146
20220926,0.012256638410958254,-0.1266870768071232
20220927,0.0014292306241042718,-0.12525784618301894
20220928,0.005796681833137307,-0.11946116434988163
20220929,-0.0062961367377532,-0.12575730108763483
20220930,0.01165233435033075,-0.11410496673730408
20221010,-0.004779629078015657,-0.11888459581531974
20221011,0.019155583203510296,-0.09972901261180944
20221012,-0.010273815133696518,-0.11000282774550596
20221013,0.00722901002042553,-0.10277381772508043
20221014,0.008004353511670725,-0.0947694642134097
20221017,0.010295986551844383,-0.08447347766156532
20221018,-0.005722551436757151,-0.09019602909832247
20221019,0.013765708645351316,-0.07643032045297116
20221020,-0.004134216213664721,-0.08056453666663588
20221021,0.0022414590917877453,-0.07832307757484813
20221024,0.03495161150207704,-0.04337146607277109
20221025,-0.031692028492426916,-0.07506349456519801
20221026,-0.02007521627318909,-0.0951387108383871
20221027,-0.007393561609918442,-0.10253227244830554
20221028,0.011042824572462973,-0.09148944787584257
20221031,0.011438514087357632,-0.08005093378848493
20221101,-0.0011903158619254173,-0.08124124965041035
20221102,0.016541450046275497,-0.06469979960413486
20221103,0.012047601015035658,-0.0526521985890992
20221104,0.01293802769025787,-0.03971417089884133
20221107,-0.014278007333860754,-0.05399217823270208
20221108,0.011412939887859408,-0.042579238344842674
20221109,-0.0005692263825834987,-0.04314846472742617
20221110,-0.0044638066695965595,-0.04761227139702273
20221111,-0.005285032172923754,-0.052897303569946486
