date,minute_i,open_price,close_price,position,minute_ret
20220104,187,6550.96360789638,6551.762505897343,-1.0,-0.00012195121951208421
20220104,188,6551.762505897343,6549.898410561762,-1.0,0.00028451814819341337
20220104,190,6549.632111228108,6546.436519224257,-1.0,0.0004879040455376682
20220104,191,6546.170219890601,6546.70281855791,-1.0,-8.136034496786237e-05
20220104,192,6546.70281855791,6546.436519224257,-1.0,4.067686300024409e-05
20220104,193,6547.235417225219,6548.833213227144,-1.0,-0.0002440413243307571
20220104,194,6548.833213227144,6546.436519224257,-1.0,0.0003659726740401492
20220104,195,6546.436519224257,6547.501716558872,-1.0,-0.00016271407069901045
20220104,196,6547.768015892528,6546.969117891565,-1.0,0.00012201073694484421
20220104,197,6546.969117891565,6549.632111228108,-1.0,-0.0004067520846045003
20220104,198,6549.632111228108,6554.425499233887,-1.0,-0.0007318560683067243
20220104,199,6554.159199900231,6550.697308562725,-1.0,0.0005281976271737099
20220104,200,6550.431009229072,6551.229907230034,-1.0,-0.00012196113505158479
20220104,201,6550.431009229072,6550.697308562725,-1.0,-4.065371168371357e-05
20220104,202,6550.697308562725,6550.96360789638,-1.0,-4.065205902703539e-05
20220104,203,6551.496206563687,6551.229907230034,-1.0,4.064710186146847e-05
20220104,204,6551.229907230034,6550.431009229072,-1.0,0.00012194626234696138
20220104,205,6550.431009229072,6548.3006145598365,-1.0,0.0003252296934710408
20220104,206,6548.3006145598365,6546.969117891565,-1.0,0.00020333468889799367
20220104,207,6546.969117891565,6547.235417225219,-1.0,-4.067520846051664e-05
20220104,208,6547.235417225219,6552.028805230997,-1.0,-0.0007321239729927154
20220104,209,6550.431009229072,6552.028805230997,-1.0,-0.00024392227010316958
20220104,210,6552.295104564651,6556.55589390312,-1.0,-0.0006502743344847239
20220104,211,6556.023295235812,6556.289594569466,-1.0,-4.061903407936995e-05
20220104,212,6556.023295235812,6558.952587906009,-1.0,-0.0004468093748730695
20220104,213,6558.952587906009,6557.0884925704295,-1.0,0.00028420625253744447
20220104,214,6557.621091237737,6558.686288572355,-1.0,-0.00016243654822334364
20220104,215,6558.686288572355,6556.289594569466,-1.0,0.0003654228754719213
20220104,216,6556.289594569466,6556.023295235812,-1.0,4.0617384240437815e-05
20220104,217,6555.7569959021575,6556.023295235812,-1.0,-4.062068405241703e-05
