entry_date,entry_minute,exit_date,exit_minute,entry_price,exit_price,position_size,pnl
20240131,112,20240131,113,5205.327094495302,5220.3744988568415,-0.930314002343121,0.0
20240131,128,20240131,129,5201.457761945191,5177.81184080563,0.9381727275398449,0.0
20240131,129,20240131,130,5185.7654688253015,5178.886655402883,0.9194942861797282,-0.0014389152262883058
20240131,131,20240131,132,5181.036284597389,5166.418806074751,0.935021587512449,0.0
20240131,132,20240131,133,5166.848731913652,5166.418806074751,0.9432732531790015,-7.780176298150074e-05
20240131,134,20240131,135,5160.829770169036,5151.1564387937615,0.9628459992254536,0.0
20240131,140,20240131,141,5191.999393489367,5184.045765469697,-0.8456648267864253,0.0
20240131,171,20240131,172,5162.54947352464,5159.539992652332,-0.5475105196830822,0.0
20240131,195,20240131,196,5125.575851379144,5087.5274146363945,0.8719508090789041,0.0
20240131,196,20240131,197,5105.369336950792,5089.892006750352,0.8082070997602953,-0.003047238616991692
20240131,197,20240131,198,5087.5274146363945,5089.46208091145,0.9017585979549105,0.0003756402627020751
20240131,199,20240131,200,5074.199713630461,5067.750826046944,0.9467550361048821,0.0
20240131,215,20240131,216,5100.210226883978,5139.333478223981,-0.8847782035591725,0.0
20240131,216,20240131,217,5122.136444667935,5139.118515304529,-0.9518875133165878,-0.002970549617455839
20240131,222,20240131,223,5146.857180404751,5146.857180404751,-0.8317104446500955,0.0
20240131,227,20240131,228,5126.865628895847,5112.033187453759,0.9260142640009402,0.0
20240201,14,20240201,15,5050.7333650042265,5032.883173816815,0.5871363446974808,0.0
20240201,15,20240201,16,5041.372898893755,5031.794747524899,0.983723008089047,-0.0009887437904573314
20240201,18,20240201,19,5031.794747524899,5016.992149954849,0.8186192458699313,0.0
20240201,19,20240201,20,5024.175763481491,5018.080576246764,0.8197342624764548,-0.0011704694589995404
20240201,21,20240201,22,5023.087337189576,5010.243906944974,0.7652833561276089,0.0
20240201,29,20240201,30,5007.19631332761,5010.679277461741,0.9750900360144048,0.0
20240201,42,20240201,43,5065.971333091043,5124.528667596092,-0.6696743346656162,0.0
20240201,43,20240201,44,5107.331532183827,5111.032181576341,-0.9072130452346114,-0.002254891843772385
20240201,44,20240201,45,5124.746352854474,5110.8144963179575,-0.974042596764285,0.00242776407483546
20240201,46,20240201,47,5112.120607868256,5130.188484314052,-0.7739639227559684,0.0
20240201,47,20240201,48,5130.841540089201,5129.535428538902,-0.6058770318796144,9.8510469591187e-05
20240201,53,20240201,54,5179.8207232253935,5203.54841638915,-0.6817737029261945,0.0
20240201,54,20240201,55,5171.548683406836,5218.786384475965,-0.9037091647996721,-0.004218577022778695
20240201,55,20240201,56,5206.378324748129,5238.378057730442,-0.9594993360332892,-0.0021537576783702897
20240201,56,20240201,57,5218.568699217582,5238.813428247208,-0.9573459318710746,-0.003642199123139738
20240201,61,20240201,62,5193.752579761911,5193.752579761911,0.8705998586008792,0.0
20240201,71,20240201,72,5210.296659399025,5221.180922318179,-0.8749767890255998,0.0
20240201,77,20240201,78,5194.405635537059,5184.609798909821,0.6743758679440639,0.0
20240201,80,20240201,81,5178.732296933478,5147.820990243082,0.6181043485525334,0.0
20240201,81,20240201,82,5151.739324893976,5148.038675501464,0.9255275639096281,-0.00047012077554054897
20240201,91,20240201,92,5155.439974286489,5161.970532037982,-0.5348607235386205,0.0
20240201,93,20240201,94,5157.834512128703,5172.419424440369,-0.9580203637456891,0.0
20240201,94,20240201,95,5178.079241158329,5172.419424440369,-0.9347462238869908,0.0010471488400128994
20240201,114,20240201,115,5169.807201339772,5170.460257114921,0.563798183157318,0.0
20240201,116,20240201,117,5166.977292980791,5149.5624723101455,0.9356085944933269,0.0
20240201,117,20240201,118,5149.344787051762,5149.5624723101455,0.9379509002829076,3.955225510438461e-05
20240201,126,20240201,127,5131.276910605967,5117.34505406945,0.6845127375657536,0.0
20240201,128,20240201,129,5112.338293126639,5099.494862882037,0.8723246868527141,0.0
20240201,129,20240201,130,5094.923472455993,5100.365603915569,0.9144352896764985,0.0007826882471225703
20240201,148,20240201,149,5099.930233398804,5098.624121848505,-0.9438961154998025,0.0
20240201,155,20240201,156,5059.005404822784,5050.080309229078,0.6437015153424019,0.0
20240201,156,20240201,157,5049.427253453929,5050.297994487461,0.9405636927198,8.325161864228802e-05
20240201,189,20240201,190,5061.182257406616,5064.012165765596,0.9338292901069646,0.0
20240202,15,20240202,16,5096.229584006291,5093.835046164077,0.672512621530442,0.0
20240202,17,20240202,18,5082.950783244923,5080.120874885943,0.9623061744034349,0.0
20240202,19,20240202,20,5072.501890842535,5069.671982483555,0.9823477820463603,0.0
20240202,34,20240202,35,5120.610332945196,5120.82801820358,-0.7259475269690336,0.0
20240202,40,20240202,41,5096.229584006291,5087.304488412585,0.7216483785937786,0.0
20240202,41,20240202,42,5090.134396771565,5065.535962574277,0.8024647296599859,-0.0004012072412316173
20240202,42,20240202,43,5087.086803154201,5066.189018349426,0.9857369892775936,-0.0033995467600812374
20240202,43,20240202,44,5067.495129899725,5056.175496463804,0.9887665659986749,-0.00025406683859563326
20240202,44,20240202,45,5065.971333091043,5054.651699655123,0.9888467045887451,-0.001911932600117733
20240202,56,20240202,57,5050.297994487461,5043.549751477586,0.8950560329838015,0.0
20240202,64,20240202,65,5028.529468649153,5034.1892853671125,0.7177827886574936,0.0
20240202,76,20240202,77,5043.767436735969,5055.740125947038,-0.9387388798823133,0.0
20240202,103,20240202,104,5005.672516518929,4990.434548432114,0.9646445160607348,0.0
20240202,104,20240202,105,4994.35288308301,4993.69982730786,0.9002527776984037,-0.0007568147709147568
20240202,106,20240202,107,4993.482142049477,4978.244173962662,0.9261203750353333,0.0
20240202,107,20240202,108,4977.373432929129,4978.4618592210445,0.9288361094718076,0.00016201537284689358
20240202,116,20240202,117,4975.414265603681,4972.8020425030845,0.9568929377175436,0.0
20240202,121,20240202,122,4946.026755721965,4933.401010735747,0.6017650066333002,0.0
20240202,122,20240202,123,4947.985923047413,4935.795548577961,0.9138843154103923,-0.0017737903847087622
20240202,129,20240202,130,4920.122209974379,4900.312851461518,0.9559954896447573,0.0
20240202,130,20240202,131,4903.360445078882,4901.8366482702,0.9637070323859104,-0.0005941814364052089
20240202,135,20240202,136,4917.945357390548,4933.836381252513,-0.8480326510889098,0.0
20240202,138,20240202,139,4936.013233836344,4941.673050554304,-0.8373610974529986,0.0
20240202,143,20240202,144,4917.074616357017,4900.095166203136,0.8601204642564624,0.0
20240202,144,20240202,145,4909.4556323136085,4880.068122431892,0.8293005678751237,-0.0016399228467622803
20240202,145,20240202,146,4899.442110427986,4886.163309666618,0.8952569398864523,-0.003279324234277614
20240202,146,20240202,147,4880.068122431892,4885.945624408236,0.8984762394937567,0.0011181726432696018
20240202,153,20240202,154,4891.823126384578,4881.591919240574,0.7744349365067557,0.0
20240202,154,20240202,155,4882.680345532489,4860.041078660649,0.915555724841935,-0.00017263373528903314
20240202,155,20240202,156,4882.898030790872,4866.789321670524,0.9157188661371388,-0.004285736307271344
20240202,156,20240202,157,4860.911819694181,4866.789321670524,0.9937391861992626,0.0011072283647874876
20240202,162,20240202,163,4835.2249592049775,4807.578931390327,0.9588024405682323,0.0
20240202,163,20240202,164,4828.694401453485,4809.538098715774,0.9457170684397895,-0.004192761551488371
20240202,174,20240202,175,4830.871254037315,4824.77606680259,0.7357502968687752,0.0
20240202,180,20240202,181,4800.830688380452,4778.191421508611,0.6062075909429938,0.0
20240202,181,20240202,182,4802.789855705899,4778.191421508611,0.9815774724152487,-0.0031048115748791142
20240202,183,20240202,184,4792.123278045128,4778.191421508611,0.976354113392385,0.0
20240202,184,20240202,185,4769.701696431671,4779.279847800526,0.9659471457127234,0.0017378399170416765
20240202,198,20240202,199,4776.885309958312,4737.919648707741,0.5222403231134093,0.0
20240202,199,20240202,200,4764.041879713711,4737.701963449358,0.9386398352645206,-0.0028635521486685385
20240202,200,20240202,201,4737.484278190975,4713.756585027219,0.8787174630450536,4.313007559920516e-05
20240202,201,20240202,202,4732.91288776493,4694.600282289508,0.9015370878327307,-0.003556578822001809
20240202,202,20240202,203,4712.668158735304,4666.9542544748565,0.9826140902622189,-0.0034563988308983404
20240202,203,20240202,204,4696.559449614956,4669.348792317071,0.984808564488504,-0.00619399843687904
20240202,207,20240202,208,4800.177632605301,4833.701162396296,-0.7255507841887805,0.0
20240202,208,20240202,209,4800.613003122068,4817.157082759182,-0.9434494728484445,-0.005000848827673919
20240202,209,20240202,210,4833.701162396296,4850.462927291793,-0.8744867582380156,0.0032290997494475193
20240202,210,20240202,211,4816.504026984033,4852.639779875623,-0.9365727004935662,-0.006165594065132849
20240202,217,20240202,218,4885.2925686330855,4903.142759820499,-0.9506391919807777,0.0
20240202,218,20240202,219,4889.646273800748,4913.591652222886,-0.9448157218922532,-0.0026239707017545063
20240202,219,20240202,220,4903.142759820499,4912.938596447738,-0.9717290926124492,-0.0020134591835742955
20240202,228,20240202,229,4849.156815741495,4825.429122577739,0.7673023642150956,0.0
20240205,6,20240205,7,4706.572971500577,4658.8998999146825,0.9088032793742472,0.0
20240205,7,20240205,8,4674.790923776648,4658.4645293979165,0.9236991932130268,-0.0030892963629487228
20240205,16,20240205,17,4669.566477575453,4597.512657050655,0.8497082901019501,0.0
20240205,17,20240205,18,4619.281182888963,4573.567278628515,0.8450258314337047,-0.00400428034920785
20240205,18,20240205,19,4596.424230758738,4574.438019662048,0.8441869523119674,-0.004202117561001162
20240205,25,20240205,26,4621.675720731176,4650.627860096126,-0.5308254692523153,0.0
20240205,26,20240205,27,4647.5802664787625,4650.627860096126,-0.7980274506090708,-0.00034808227491959386
20240205,35,20240205,36,4574.655704920431,4563.98912725966,0.7506018260174071,0.0
20240205,37,20240205,38,4590.111358265629,4533.948561602795,0.8813665080726907,0.0
20240205,38,20240205,39,4532.20707953573,4534.383932119561,0.849472103720293,0.00033866148244862107
20240205,43,20240205,44,4553.322549598888,4557.240884249784,-0.9290461642407266,0.0
20240205,46,20240205,47,4499.118920261502,4490.629195184562,0.6037227851922667,0.0
20240205,47,20240205,48,4491.93530673486,4466.683816762423,0.8677667120280675,-0.00017554333468147577
20240205,48,20240205,49,4490.629195184562,4466.030760987273,0.9343160101230825,-0.004627191736055564
20240205,52,20240205,53,4512.615406281253,4538.737637287222,-0.6183783162987706,0.0
20240205,53,20240205,54,4532.20707953573,4538.955322545606,-0.9432886480577685,-0.0008910350378944291
20240205,55,20240205,56,4518.492908257595,4543.309027713267,-0.5699052036000636,0.0
20240205,58,20240205,59,4519.145964032746,4500.4250318118,0.5625508821532346,0.0
20240205,59,20240205,60,4495.200585610606,4500.642717070184,0.5946218641274332,0.000653812163277339
20240205,66,20240205,67,4485.187063724985,4465.377705212125,0.840976014741026,0.0
20240205,67,20240205,68,4446.2214024744135,4466.683816762423,0.8026931915356038,0.0036232993535966467
20240205,69,20240205,70,4441.867697306752,4445.350661440881,0.931583902604643,0.0
20240205,71,20240205,72,4455.146498068119,4420.752227243593,0.6057340362045306,0.0
20240205,72,20240205,73,4425.541302928021,4421.405283018742,0.5768008474576551,-0.0006554918247172187
20240205,80,20240205,81,4379.827398667574,4357.841187570883,0.8488487811190126,0.0
20240205,81,20240205,82,4359.582669637947,4356.970446537351,0.9779197684362659,-0.0003390817520821423
20240205,93,20240205,94,4448.398255058244,4484.751693208218,-0.5228886514599822,0.0
20240205,94,20240205,95,4502.601884395632,4515.880685156999,-0.8211119081306534,0.0020729486279114718
20240205,95,20240205,96,4489.75845415103,4513.050776798019,-0.9113946450133107,-0.004777378374578268
20240205,97,20240205,98,4497.812808711203,4523.935039717173,-0.7631584021926022,0.0
20240205,106,20240205,107,4445.350661440881,4439.037788947772,0.8270822389850616,0.0
20240205,110,20240205,111,4472.996689255533,4495.853641385756,-0.7579176684449411,0.0
20240205,113,20240205,114,4467.9899283127215,4442.738438340284,0.600473102176414,0.0
20240205,114,20240205,115,4435.33713955526,4439.473159464538,0.7062846635600046,0.0010020164649814042
20240205,116,20240205,117,4439.473159464538,4418.793059918145,0.8890971616492607,0.0
20240205,117,20240205,118,4421.840653535508,4417.922318884613,0.8748956238744818,-0.0006127780368772636
20240205,124,20240205,125,4435.33713955526,4409.21490854929,0.758808235823905,0.0
20240205,125,20240205,126,4414.221669492101,4399.854442438817,0.9260560899589441,-0.0008606662108663987
20240205,126,20240205,127,4408.126482257374,4398.766016146902,0.9183023390134529,-0.0017377842675771473
20240205,128,20240205,129,4413.350928458569,4396.589163563071,0.8243551711322056,0.0
20240205,133,20240205,134,4464.724649436976,4486.928545792049,-0.6659961186546776,0.0
20240205,134,20240205,135,4474.520486064213,4516.969111448914,-0.8983132843065679,-0.0018468391517059057
20240205,135,20240205,136,4483.663266916303,4520.88744609981,-0.9833457404253644,-0.006672910253867271
20240205,136,20240205,137,4516.969111448914,4555.717087441103,-0.9799710436287132,-0.0008530228109714617
20240205,137,20240205,138,4520.234390324661,4584.669226806052,-0.9984162410230035,-0.007692524927111974
20240205,138,20240205,139,4558.3293105417,4604.043214802146,-0.996634089446285,-0.005769262901804417
20240205,139,20240205,140,4581.186262671923,4606.43775264436,-0.9665463493162794,-0.0049725150578218795
20240205,141,20240205,142,4586.6283941315005,4629.294704774584,-0.9184842262460358,0.0
20240205,150,20240205,151,4612.532939879087,4664.777401891026,-0.747479436784476,0.0
20240205,151,20240205,152,4673.267126967967,4704.8314894335135,-0.7938640755963737,0.0013579140131636668
20240205,152,20240205,153,4664.342031374259,4707.226027275727,-0.7843840447008582,-0.006891245534182688
20240205,157,20240205,158,4633.213039425479,4641.049708727271,0.8262272376260784,0.0
20240205,169,20240205,170,4656.287676814086,4661.729808273663,-0.8569698418846345,0.0
20240205,170,20240205,171,4646.927210703613,4662.165178790428,-0.9891899006088745,-0.0027298425656137825
20240205,178,20240205,179,4696.341764356573,4728.994553114035,-0.9190090729865088,0.0
20240205,179,20240205,180,4734.654369831995,4729.212238372417,-0.8593569701033192,0.0010985855585125505
20240205,183,20240205,184,4656.069991555703,4658.6822146563,0.7510973487582114,0.0
20240205,185,20240205,186,4656.940732589235,4641.049708727271,0.9006446013161596,0.0
20240205,197,20240205,198,4649.321748545828,4614.9274777213,0.7230727626961673,0.0
20240205,198,20240205,199,4637.566744593141,4600.560250668017,0.9780033734652138,-0.0035298332388473117
20240205,199,20240205,200,4612.75062513747,4592.723581366226,0.9882048653233604,-0.0025846242998608868
20240205,200,20240205,201,4600.560250668017,4589.022931973714,0.9924458930062289,-0.0016833242713940016
20240205,201,20240205,202,4594.682748691674,4590.764414040779,0.98047365392994,-0.0012225135366543153
20240205,204,20240205,205,4589.022931973714,4555.717087441103,0.8766522308642131,0.0
20240205,205,20240205,206,4552.66949382374,4555.717087441103,0.7466022827934986,0.0005868380621641202
20240205,219,20240205,220,4575.091075437196,4512.833091539636,0.7997942010630754,0.0
20240205,220,20240205,221,4536.560784703392,4509.785497922272,0.7375509159539746,-0.0041831846408768286
20240205,221,20240205,222,4512.833091539636,4472.343633480383,0.8036174139101964,-0.0004980807883536208
20240205,222,20240205,223,4508.697071630357,4497.377438194438,0.9335567501503341,-0.006479533995896168
20240205,223,20240205,224,4471.255207188468,4459.717888494164,0.9847821673140419,0.005454080331939568
20240205,224,20240205,225,4497.377438194438,4472.996689255533,0.9507840074225511,-0.00824623983278473
20240205,225,20240205,226,4459.717888494164,4446.874458249563,0.9697846211207669,0.002830957409712475
20240205,226,20240205,227,4471.690577705233,4449.704366608543,0.9592927159506267,-0.0053819222474815066
20240205,227,20240205,228,4446.656772991179,4449.0513108333935,0.9942045486399107,0.0006574679602149099
20240206,10,20240206,11,4439.690844722921,4429.02426706215,0.5565688871120849,0.0
20240206,11,20240206,12,4426.4120439615535,4430.330378612449,0.618206791084923,0.0003284561151442577
20240206,13,20240206,14,4419.228430434911,4406.820370707076,0.864785312538527,0.0
20240206,17,20240206,18,4522.846613425258,4571.172740786302,-0.7224372365717476,0.0
20240206,18,20240206,19,4524.805780750705,4549.404214947994,-0.9724174154374338,-0.007403017963522889
20240206,19,20240206,20,4571.82579656145,4549.18652968961,-0.9799026559901217,0.004769021702221331
20240206,26,20240206,27,4592.2882108494605,4620.369609180878,-0.771983346870641,0.0
20240206,31,20240206,32,4575.526445953963,4576.179501729112,0.7914990033799831,0.0
20240206,34,20240206,35,4598.383398084186,4599.689509634485,-0.6467857533148587,0.0
20240206,36,20240206,37,4590.111358265629,4654.328509488638,-0.7300677999955705,0.0
20240206,37,20240206,38,4628.859334257818,4639.308226660205,-0.7440772045686892,-0.004017020908553436
20240206,38,20240206,39,4654.110824230255,4639.525911918589,-0.7307934257693667,0.0023665692193953728
20240206,52,20240206,53,4592.070525591077,4600.124880151251,0.7784347663527327,0.0
20240206,62,20240206,63,4634.519150975778,4651.063230612892,-0.5799159993883638,0.0
20240206,63,20240206,64,4667.824995508389,4675.443979551797,-0.9188942815280214,0.0020824293220587185
20240206,64,20240206,65,4650.627860096126,4676.750091102095,-0.9843688669924089,-0.0049032928334672285
20240206,65,20240206,66,4676.314720585328,4688.287409796399,-0.9351767554132757,-9.16459237496099e-05
20240206,66,20240206,67,4675.66166481018,4688.940465571548,-0.8969006157606306,-0.0025252689517188186
20240206,69,20240206,70,4677.403146877245,4686.545927729334,-0.5470075953276212,0.0
20240206,77,20240206,78,4672.178700676051,4683.280648853588,-0.5322224709757462,0.0
20240206,80,20240206,81,4678.056202652394,4691.117318155379,-0.7370465125225927,0.0
20240206,81,20240206,82,4693.076485480827,4705.919915725429,-0.7375104174558396,0.00030768674858317976
20240206,82,20240206,83,4690.464262380229,4716.151122869433,-0.7397623968384581,-0.0024301870162606837
20240206,83,20240206,84,4705.484545208662,4715.715752352668,-0.9422168298431477,-0.001676922531693402
20240206,88,20240206,89,4664.342031374259,4654.763880005405,0.9776680420472462,0.0
20240206,89,20240206,90,4663.035919823961,4648.668692770678,0.9924987753003576,-0.0017343441294893828
20240206,90,20240206,91,4653.893138971872,4648.668692770678,0.9855339151084821,-0.0011141760890223179
20240206,100,20240206,101,4685.022130920652,4689.375836088314,-0.9416398002964051,0.0
20240206,104,20240206,105,4661.729808273663,4644.314987603017,0.537342209406281,0.0
20240206,105,20240206,106,4653.893138971872,4643.661931827867,0.9152429007038255,-0.0011059009875988251
20240206,106,20240206,107,4643.008876052718,4646.056469670081,0.9651051678976508,0.0001287321816358061
20240206,119,20240206,120,4673.049441709582,4817.157082759182,-0.7444973454630253,0.0
20240206,120,20240206,121,4710.708991409856,4812.150321816371,-0.9351218110804318,-0.01682343816688635
20240206,121,20240206,122,4816.286341725649,4815.197915433734,-0.7039604287376082,0.0008030424592329075
20240206,129,20240206,130,4827.823660419954,4863.959413311544,-0.639995021646784,0.0
20240206,130,20240206,131,4838.92560859749,4855.90505875137,-0.993387415920477,-0.003310964392882282
20240206,131,20240206,132,4863.959413311544,4906.408038696245,-0.9626230020886642,0.0016449755813219764
20240206,132,20240206,133,4854.163576684306,4875.932102522614,-0.9733813337701837,-0.010360532781796479
20240206,133,20240206,134,4904.884241887563,4874.190620455549,-0.9867146906321843,0.005745593706347933
20240206,149,20240206,150,4864.177098569928,4890.734700092663,-0.8844723183391267,0.0
20240206,150,20240206,151,4890.51701483428,4887.034050700151,-0.7660119037653295,-3.9369372311000154e-05
20240206,156,20240206,157,4920.557580491145,4937.319345386642,-0.6178411649780349,0.0
20240206,165,20240206,166,4967.1422257851245,4967.1422257851245,-0.792823052209987,0.0
20240206,169,20240206,170,4922.952118333359,4915.986190065101,0.555126373758827,0.0
20240206,181,20240206,182,4921.210636266294,4903.360445078882,0.6847636712441576,0.0
20240206,182,20240206,183,4896.17683155224,4904.013500854032,0.6635887615570693,0.0010046772697428629
20240206,205,20240206,206,4913.15628170612,4908.367206021693,0.725599788227994,0.0
20240206,226,20240206,227,4910.761743863907,4933.836381252513,-0.7632760558104539,0.0
20240206,227,20240206,228,4933.836381252513,4933.836381252513,-0.8170375911726324,0.0
20240207,11,20240207,12,5097.535695556589,5123.222556045793,-0.5736684345896278,0.0
20240207,14,20240207,15,5129.753113797286,5146.514878692782,-0.9036864201743027,0.0
20240207,23,20240207,24,5168.718775047857,5186.786651493652,-0.6626980049542881,0.0
20240207,24,20240207,25,5171.984053923603,5186.786651493652,-0.8426654297229533,-0.001896690278921281
20240207,27,20240207,28,5194.841006053826,5206.596010006513,-0.8995601989517712,0.0
20240207,28,20240207,29,5197.453229154423,5206.596010006513,-0.9820096407666734,-0.0015824061130833718
20240207,45,20240207,46,5202.677675355617,5207.902121556811,-0.9584529104622075,0.0
20240207,48,20240207,49,5208.772862590344,5238.813428247208,-0.928691613299485,0.0
20240207,49,20240207,50,5229.235276878352,5238.813428247208,-0.9100837949512038,-0.0017010420025468864
20240207,52,20240207,53,5244.255559706785,5255.792878401089,-0.9025718503682049,0.0
20240207,53,20240207,54,5260.799639343899,5256.010563659472,-0.912291513689283,0.0008589875681079476
20240207,58,20240207,59,5232.935926270866,5230.106017911885,0.8568344547188171,0.0
20240207,70,20240207,71,5211.602770949323,5194.841006053826,0.8808651888828503,0.0
20240207,71,20240207,72,5207.466751040044,5194.841006053826,0.8390314491168892,-0.0021356985601204297
20240207,109,20240207,110,5247.956209099299,5265.80640028671,-0.7161445513537805,0.0
20240207,115,20240207,116,5238.813428247208,5218.133328700816,0.871742257573238,0.0
20240207,116,20240207,117,5227.0584242945215,5218.133328700816,0.8896590948864009,-0.001488482115629703
20240207,136,20240207,137,5218.133328700816,5204.854527939448,0.8706809141252638,0.0
20240207,137,20240207,138,5204.636842681065,5206.160639489746,0.8694271561031519,3.6416450463365256e-05
20240207,139,20240207,140,5204.636842681065,5178.296926416712,0.8539484307584653,0.0
20240207,140,20240207,141,5184.609798909821,5179.167667450244,0.9129645340840369,-0.0010397826968968405
20240207,142,20240207,143,5177.208500124797,5141.290432491589,0.9067980934106563,0.0
20240207,143,20240207,144,5162.841273071513,5138.2428388742255,0.9482382439929965,-0.0037851756650356615
20240207,144,20240207,145,5141.508117749972,5123.222556045793,0.9073429079662052,-0.0006022089698927582
20240207,145,20240207,146,5139.331265166141,5125.399408629623,0.9188576047182251,-0.002843973704498275
20240207,151,20240207,152,5151.957010152359,5168.28340453109,-0.7673144741364897,0.0
20240207,166,20240207,167,5132.365336897882,5141.943488266737,-0.9036966209470982,0.0
20240207,176,20240207,177,5124.093297079326,5110.596811059574,0.8013527412422654,0.0
20240207,183,20240207,184,5073.154946617685,5053.78095862159,0.8987154495552179,0.0
20240207,205,20240207,206,5114.515145710469,5118.215795102981,-0.7579756736249317,0.0
20240207,219,20240207,220,5154.13386273619,5180.691464258926,-0.8217906322133702,0.0
20240207,220,20240207,221,5164.800440396961,5186.568966235269,-0.8961466259762437,-0.0025284799861577936
20240207,221,20240207,222,5181.126834775692,5197.453229154423,-0.9545020046906215,-0.0009412909394313114
20240207,222,20240207,223,5186.568966235269,5197.23554389604,-0.9865977757702691,-0.002003068086734208
20240207,225,20240207,226,5207.249065781662,5223.140089643627,-0.9410109396389879,0.0
20240208,16,20240208,17,5401.206631000986,5390.104682823449,0.5482775896211649,0.0
20240208,24,20240208,25,5419.927563221931,5424.063583131209,-0.7921224122813828,0.0
20240208,26,20240208,27,5430.594140882702,5432.335622949767,-0.9002533009970184,0.0
20240208,31,20240208,32,5465.423782223995,5470.648228425189,-0.5411758246362619,0.0
20240208,33,20240208,34,5462.376188606632,5479.573324018895,-0.8649511710651435,0.0
20240208,34,20240208,35,5482.185547119492,5497.858885723073,-0.7568507565295334,0.0004121431882458645
20240208,35,20240208,36,5480.879435569194,5496.552774172776,-0.7919332702046832,-0.002344680237083892
20240208,45,20240208,46,5496.335088914392,5509.178519158994,-0.6461539450783849,0.0
20240208,62,20240208,63,5500.471108823671,5478.920268243746,0.6224921470041687,0.0
20240208,63,20240208,64,5476.961100918298,5477.396471435064,0.8928440891159237,0.00022267207166294355
20240208,66,20240208,67,5465.423782223995,5467.165264291059,0.9202642180821634,0.0
20240208,71,20240208,72,5478.267212468597,5491.3283279715815,-0.7783039048782264,0.0
20240208,77,20240208,78,5504.389443474566,5509.831574934143,-0.6386053018680388,0.0
20240208,80,20240208,81,5501.77722037397,5519.845096819765,-0.6562492010601659,0.0
20240208,97,20240208,98,5460.417021281184,5463.682300156931,0.7733244647023639,0.0
20240208,134,20240208,135,5466.7298937742935,5435.38321656713,0.7572460149121141,0.0
20240208,135,20240208,136,5453.01572249616,5444.743682677602,0.9371964795361969,-0.0024485799284584314
20240208,136,20240208,137,5435.38321656713,5445.179053194369,0.9701520655606138,0.0016139792791081962
20240208,140,20240208,141,5457.587112922204,5463.246929640164,-0.6680303854685067,0.0
20240208,148,20240208,149,5445.179053194369,5433.2063639833,0.9633082471811032,0.0
20240208,149,20240208,150,5427.111176748573,5411.002467628225,0.8206034031297614,0.0010818912567115307
20240208,150,20240208,151,5431.247196657851,5397.94135212524,0.8864333271314707,-0.0030587621840108153
20240208,151,20240208,152,5410.567097111459,5398.376722642007,0.95637690383375,-0.002068522750900197
20240208,154,20240208,155,5403.165798326434,5387.710144981235,0.7577890633248927,0.0
20240208,155,20240208,156,5384.444866105489,5387.710144981235,0.6635016816871868,0.00045954461087015767
20240208,169,20240208,170,5370.513009568972,5376.825882062081,0.793494000030789,0.0
20240208,188,20240208,189,5392.934591182429,5412.743949695289,-0.926549574223486,0.0
20240208,189,20240208,190,5410.131726594693,5412.743949695289,-0.9405354491430425,-0.0004473743568453811
20240208,192,20240208,193,5409.914041336309,5421.669045288995,-0.6046577542633076,0.0
20240208,208,20240208,209,5388.580886014768,5383.356439813574,0.963858983473848,0.0
20240208,220,20240208,221,5412.743949695289,5419.709877963548,-0.8127471683624493,0.0
20240219,7,20240219,8,5461.940818089865,5417.968395896483,0.9005863573754873,0.0
20240219,8,20240219,9,5439.954606993175,5397.288296350092,0.873208482656967,-0.0036398248137224877
20240219,9,20240219,10,5417.968395896483,5398.594407900389,0.950605683692509,-0.003332990712861265
20240219,17,20240219,18,5463.8999854153135,5477.178786176681,-0.7201532697494468,0.0
20240219,18,20240219,19,5471.083598941956,5479.137953502129,-0.9598901808356218,-0.0008023034079887048
20240219,23,20240219,24,5450.838869912329,5444.308312160836,0.9207256707979404,0.0
20240219,40,20240219,41,5440.172292251557,5416.6622843461855,0.9174421514868899,0.0
20240219,41,20240219,42,5422.539786322528,5416.444599087801,0.9047530778924565,-0.0009944174263405545
20240219,86,20240219,87,5380.7442167129775,5374.431344219867,0.8269007236618124,0.0
20240219,96,20240219,97,5342.649296495938,5344.173093304619,0.818136460490388,0.0
20240219,127,20240219,128,5334.3772566773805,5317.8331770402665,0.5250506036290241,0.0
20240219,128,20240219,129,5316.962436006735,5318.703918073799,0.9358331847833522,8.598576927386554e-05
20240219,146,20240219,147,5298.24150378579,5292.146316551063,0.9666489078316114,0.0
20240219,166,20240219,167,5318.05086229865,5327.629013667505,-0.9321143564054883,0.0
20240219,184,20240219,185,5348.744483730664,5350.703651056112,-0.6702227648420798,0.0
20240219,187,20240219,188,5356.363467774072,5375.084399995017,-0.8408360369728016,0.0
20240219,188,20240219,189,5366.594674918077,5375.084399995017,-0.865175400827841,-0.0013301669347316606
20240220,33,20240220,34,5314.567898164521,5309.7788224800925,0.55189254609742,0.0
20240220,39,20240220,40,5336.771794519595,5374.431344219867,-0.9808893564658691,0.0
20240220,40,20240220,41,5362.458655008798,5373.995973703101,-0.9224450397919678,-0.0021900184543973147
20240220,101,20240220,102,5346.567631146833,5345.043834338152,0.9381370913116325,0.0
20240220,143,20240220,144,5383.356439813574,5390.104682823449,-0.8813775662716851,0.0
20240220,162,20240220,163,5380.308846196211,5385.533292397405,-0.9262105699160346,0.0
20240220,165,20240220,166,5387.274774464469,5424.063583131209,-0.9347025212770325,0.0
